Product_name,Alcohol_amount,Alcohol_percent,Category,product_id
Castello di Potentino Sangiovese Sacromonte 2011,75.0,14.0,Wine & Champagne,562
Gewurztraminer Turkheim 2018,75.0,13.0,Wine & Champagne,1658
It'll be All White On The Night Wine Case,900.0,12.3,Wine & Champagne,3
Benegas Single Vineyard Sangiovese 2015,75.0,14.0,Wine & Champagne,638
Muscadet Clos Armand 2018,75.0,12.0,Wine & Champagne,1528
Lorca Recoleta Malbec 2018,150.0,13.5,Wine & Champagne,1804
Savennieres Chamboureau 2016,75.0,13.5,Wine & Champagne,1703
Cuvaison Pinot Noir 2017,75.0,14.0,Wine & Champagne,2090
Pretty In Pink Wine Case,450.0,12.1,Wine & Champagne,1034
Easy Drinking Reds Wine Case,450.0,13.7,Wine & Champagne,2409
The Juice Asylum 2020,75.0,12.5,Wine & Champagne,20
Vina Ilusion Rioja Joven 2020,75.0,13.5,Wine & Champagne,188
Time Waits For No One 2020,75.0,14.0,Wine & Champagne,204
Bodegas Naia 2020,75.0,13.5,Wine & Champagne,1012
Chateau du Champ des Treilles Le Petit Champ 2019,75.0,14.0,Wine & Champagne,2563
Pretty Gorgeous Rose 2020,75.0,12.0,Wine & Champagne,1918
Vina Ventolera Pinot Noir Litoral 2018,75.0,14.0,Wine & Champagne,2524
Pago de Tharsys Bobal 2019,75.0,12.0,Wine & Champagne,985
Clos du Jaugueyron Margaux 2014,75.0,13.0,Wine & Champagne,2052
Syrah Grenache Grange des Rocs 2019,75.0,12.5,Wine & Champagne,1168
Jasper Hill Georgia's Paddock Shiraz 2017,75.0,15.0,Wine & Champagne,950
Soalheiro Alvarinho 2021,75.0,11.0,Wine & Champagne,1774
Dolcetto d'Alba Roussot 2021,75.0,13.5,Wine & Champagne,2113
De la Berangeraie Cuvee Juline Cahors 2016,75.0,14.0,Wine & Champagne,1627
GD Vajra Barbera d'Alba 2020,75.0,15.0,Wine & Champagne,1554
Gasper Pinot Grigio 2021,75.0,13.5,Wine & Champagne,1712
Priorat Loidana Marco Abella 2019,75.0,14.5,Wine & Champagne,653
Saturnino Cantalpiedra Rueda Verdejo 2020,75.0,13.5,Wine & Champagne,2257
Gruner Veltliner Terrassen Smaragd 2020,75.0,13.0,Wine & Champagne,979
Moulin de Gassac Classic Rouge Mas de Daumas 2020,75.0,13.0,Wine & Champagne,718
Bergerie de la Bastide Rouge 2020,75.0,13.0,Wine & Champagne,2271
AA Badenhorst Curator Rose 2020,100.0,12.5,Wine & Champagne,424
Cereza Cara Sucia Durigutti 2019,75.0,12.7,Wine & Champagne,1715
Natural Mystic Vinho Verde 2020,75.0,11.5,Wine & Champagne,1364
Pinot Gris Le Coq Domaine Leon Boesch 2019,75.0,13.0,Wine & Champagne,553
Normanno Ciello Rosso 2020,75.0,12.5,Wine & Champagne,1237
Willunga 100 Grenache Rose 2021,75.0,12.5,Wine & Champagne,50
Bat Gara Txacoli Uno 2019,75.0,14.0,Wine & Champagne,2486
Mullineux Signature Swartland Syrah 2017,75.0,14.5,Wine & Champagne,1290
Donnafugata Ben Rye Passito di Pantelleria 2020,37.5,14.5,Wine & Champagne,310
Vinos Más Buscados Te Queiro White Field Blend 2021,75.0,12.0,Wine & Champagne,453
Ver Sacrum Geisha Dragon del Desierto 2021,75.0,12.5,Wine & Champagne,770
Thierry Mortet Gevrey Chambertin 2017,75.0,13.0,Wine & Champagne,1042
Tavel La Combe des Rieu Moulin de la Viguerie 2020,75.0,14.5,Wine & Champagne,2343
Alsace Schieferberg Zero Domaine Bohn 2020,75.0,13.0,Wine & Champagne,2629
Alsace Pinot Noir Par Nathur Domaine Bohn 2020,75.0,13.0,Wine & Champagne,1727
Savennieres Chamboureau 2017,75.0,13.5,Wine & Champagne,878
Vinvita Trebbiano 2020,75.0,12.0,Wine & Champagne,1335
Andrian Pinot Grigio 2021,75.0,13.5,Wine & Champagne,1801
Niepoort Nat'Cool Drink Me Baga 2021,100.0,11.0,Wine & Champagne,785
Lorca Lorca Malbec 2021,75.0,13.0,Wine & Champagne,803
Castello Romitorio Brunello di Montalcino 2017,75.0,14.5,Wine & Champagne,2574
Castello di Ama L'Apparita Merlot 2014,75.0,13.0,Wine & Champagne,868
Castello di Ama Chianti Classico Bellavista 2007,75.0,13.5,Wine & Champagne,227
Castello di Ama Chianti Classico Bellavista 2011,75.0,13.5,Wine & Champagne,351
Castello di Ama Chianti Classico La Casuccia 2011,75.0,13.5,Wine & Champagne,191
Castello di Ama Chianti Classico La Casuccia 2015,75.0,13.5,Wine & Champagne,1033
Le Champ d'Orphee 2018 IGP Cotes du Tarn,75.0,13.5,Wine & Champagne,411
Cape Mentelle Sauvignon Blanc Semillon 2021,75.0,12.3,Wine & Champagne,2185
Testalonga El Bandito Cortez Chenin Blanc 2021,75.0,12.0,Wine & Champagne,1683
Hermitage Blanc Les Rocules Laurent Habrard 2017,75.0,14.0,Wine & Champagne,2093
Crozes Hermitage Rouge Sans Souffre Ajoute Laurent Habrard 2019,75.0,14.0,Wine & Champagne,666
Ministry of Clouds Chardonnay 2020,75.0,12.9,Wine & Champagne,1178
Sharpham Dart Valley Reserve 2020,75.0,11.0,Wine & Champagne,1929
Casa Maria Verdejo Blanco La Catellana 2020,75.0,13.0,Wine & Champagne,1357
Beaujolais Village Domaine Andre Colonge 2020,37.5,14.5,Wine & Champagne,2654
Pegasus Bay Pinot Noir 2019,75.0,14.0,Wine & Champagne,2305
Pacherenc Larmes Celestes Alain Brumont 2017,50.0,12.5,Wine & Champagne,357
Coteaux de L'Aubance Trois Schistes 2018,50.0,10.0,Wine & Champagne,1496
Muscat Beaumes de Venise Hommage Domaine de Bernardins NV,50.0,15.0,Wine & Champagne,229
Gevrey Chambertin 2018 David Duband,75.0,13.0,Wine & Champagne,1587
Keith Tulloch Semillon 2019,75.0,10.5,Wine & Champagne,1784
Gasper Chardonnay Rebula 2020,75.0,12.5,Wine & Champagne,1311
Framingham Classic Riesling 2021,75.0,12.0,Wine & Champagne,2065
Sepp Moser Fundamental Gruner Veltliner 2019,75.0,13.0,Wine & Champagne,1527
Yeringberg Roussanne Marsanne 2017,75.0,12.5,Wine & Champagne,1078
Bruno Rocca Barbaresco 2019,75.0,14.0,Wine & Champagne,2181
Three Lions Great Southern Chardonnay 2021,75.0,13.0,Wine & Champagne,1225
Restless River Cabernet Sauvignon 2018,75.0,14.5,Wine & Champagne,1665
Brokenwood Hunter Valley Semillon 2020,75.0,11.0,Wine & Champagne,1406
Anteprima Tonda Antonelli 2018,75.0,13.5,Wine & Champagne,758
Primosic Refosco 2018,75.0,13.0,Wine & Champagne,1466
Tempa di Zoe Aglianico Diciotto 2018,75.0,14.5,Wine & Champagne,1058
Castello Romitorio RomiToro IGT 2019,75.0,14.0,Wine & Champagne,511
Poggio Argentiera Cabernet Franc 2017,75.0,15.0,Wine & Champagne,326
Poggio Argentiera Capatosta Toscana Rosso 2017,75.0,15.0,Wine & Champagne,1891
Castello di Vicarello Merah IGT Sangiovese 2017,75.0,13.5,Wine & Champagne,1347
Sancerre Melodie de Vieilles Vignes Vincent Gaudry 2020,75.0,13.5,Wine & Champagne,1954
Jasnieres Les Premices Domaine de Belliviere 2020,75.0,13.5,Wine & Champagne,1002
Clos Mogador 2018,75.0,14.5,Wine & Champagne,1494
Goyo Garcia Valdeolmos 2017,75.0,14.0,Wine & Champagne,1913
Santenay Maison en Belles Lies 2019,75.0,13.0,Wine & Champagne,1873
Barolo Serralunga d'Alba 2017,75.0,14.5,Wine & Champagne,543
Il Ghizzano,75.0,13.5,Wine & Champagne,1979
Adega de Borba Convento da Villa Branco 2020,75.0,13.5,Wine & Champagne,2328
Vina Monty Graciano Rioja Reserva 2015,75.0,13.5,Wine & Champagne,796
Monte Fiorentine Soave Classico DOC 2020,75.0,12.5,Wine & Champagne,2176
Pyros Syrah Barrel Selected 2018,75.0,14.0,Wine & Champagne,1161
Intellego Story of Harry 2020,75.0,12.0,Wine & Champagne,807
Pic St Loup Arbouse Red Xavier Bruguiere 2020,75.0,13.5,Wine & Champagne,1135
El Circo Macabeo 2020,75.0,13.0,Wine & Champagne,1087
Chateau Rol Valentin 2016,75.0,14.0,Wine & Champagne,2001
Soki Soki Tanca Nica 2020,75.0,12.5,Wine & Champagne,1632
Chiroubles Daniel Bouland 2020,75.0,14.0,Wine & Champagne,1241
Tikves Smederevka 2020,75.0,12.0,Wine & Champagne,1777
Elysium Black Muscat 2018,37.5,15.0,Wine & Champagne,1773
Ploussard Arbois Pupillin 2020,75.0,13.0,Wine & Champagne,122
Maranges Domaine Bertrand Bachelet 2017,75.0,13.0,Wine & Champagne,1781
Ken Forrester The FMC 2020,75.0,13.0,Wine & Champagne,2003
Artemis Karamolegos Assyrtiko 34 2020,75.0,14.0,Wine & Champagne,2423
Gerovassiliou Malagousia 2021,75.0,13.5,Wine & Champagne,151
Veronica Ortega Quite Bierzo 2020,75.0,13.0,Wine & Champagne,1575
Etna Rosso I Nove Fratelli Masseria del Pino 2018,75.0,12.0,Wine & Champagne,2126
Domaine des Buis Marin D'Eau Douce 2020,75.0,12.5,Wine & Champagne,1360
Chateauneuf-du-Pape Domaine Charvin 2017,37.5,14.5,Wine & Champagne,983
Shaw & Smith Adelaide Hills Sauvignon Blanc 2021,75.0,12.0,Wine & Champagne,2525
Bruno Murciano Valencia Blanco Seco ‘Las Blancas’ 2020,75.0,12.5,Wine & Champagne,2591
Cote Rotie Les Triotes Domaine Garon 2016,75.0,13.0,Wine & Champagne,776
Covenant Napa Valley Cabernet Sauvignon 2019,75.0,14.8,Wine & Champagne,505
Savagnin en Quatre Vis 2020,75.0,13.0,Wine & Champagne,1759
El Grillo y La Luna Canto Cri Cri Chardonnay 2019,75.0,14.5,Wine & Champagne,2586
Alta Alella Dolc Mataro 2019,37.5,14.5,Wine & Champagne,948
Bukkuram Padre Della Vigna 2014,50.0,14.5,Wine & Champagne,1103
Marsanne Museum Release Tahbilk 2014,75.0,13.0,Wine & Champagne,2348
Rosso di Montalcino 2019,75.0,14.0,Wine & Champagne,2424
Dona Paula Sauvignon Blanc 2020,75.0,12.5,Wine & Champagne,2067
Pauillac de Lynch Bages 2017 Cazes,75.0,13.0,Wine & Champagne,2658
Le Marquis de Calon Segur 2017,75.0,13.5,Wine & Champagne,2589
Marc Tempe Pinot Blanc Amzelle 2018,75.0,13.0,Wine & Champagne,515
Innocent Bystander Yarra Valley Pinot Noir 2020,75.0,12.5,Wine & Champagne,2455
Greywacke Wild Sauvignon 2019,37.5,14.0,Wine & Champagne,801
Coume del Mas Schistes 2020,75.0,14.5,Wine & Champagne,744
The Listening Station Shiraz 2020,75.0,14.0,Wine & Champagne,1719
Rosso Di Montalcino DOC 2019,75.0,14.5,Wine & Champagne,936
Glaetzer Bishop Shiraz 2019,75.0,14.5,Wine & Champagne,1304
Pinot Noir Johanneshof Reinisch 2019,75.0,13.0,Wine & Champagne,2284
Gonzalez Byass Leon XIII Pedro Ximenez 1878,75.0,9.0,Wine & Champagne,651
Thistledown Vagabond Grenache 2020,75.0,14.5,Wine & Champagne,1984
Pouilly Fume Les Vieilles Terres Mallorie Pabiot 2020,75.0,13.5,Wine & Champagne,1301
Albert Ahrens Black 2019,75.0,14.5,Wine & Champagne,2267
Elias Mora Crianza 2016,75.0,15.0,Wine & Champagne,760
Reuilly Domaine Mabillot 2020,75.0,14.5,Wine & Champagne,1415
Riesling Glintzberg 2020,75.0,12.5,Wine & Champagne,1842
Beaune Beaux & Bons Jean-Claude Rateau 2020,75.0,14.0,Wine & Champagne,1074
Clos Des Fous 2015,75.0,14.5,Wine & Champagne,2425
Balnaves of Coonawarra Cabernet Sauvignon 2016,75.0,14.5,Wine & Champagne,1860
Ken Forrester The Gypsy 2016,75.0,14.0,Wine & Champagne,323
Place Of Changing Winds Heathcote Syrah 2019,75.0,13.0,Wine & Champagne,2161
Polperro Pinot Noir 2019,75.0,13.5,Wine & Champagne,829
Leko Red Wine Koerner 2020,75.0,13.5,Wine & Champagne,1977
Sancerre Clos de Beaujeu 2018,75.0,13.0,Wine & Champagne,2355
Quinta da Pedra Escrita Tinto 2018,75.0,14.0,Wine & Champagne,658
Wishbone Shiraz Grenache 2020,75.0,14.0,Wine & Champagne,1449
Kerner Cantina Valle Isarco 2020,75.0,14.0,Wine & Champagne,672
Matetic Corralillo Sauvignon Blanc 2020,75.0,13.5,Wine & Champagne,2109
Muscat de Beaumes de Venise Domaine Durban 2018,37.5,15.0,Wine & Champagne,1701
Billaud-Simon Chablis 2019,75.0,13.0,Wine & Champagne,1334
Wehlener Sonnenuhr Riesling Auslese 2018,75.0,8.0,Wine & Champagne,1159
Chablis Les Serres Domaine Oudin 2018,75.0,12.5,Wine & Champagne,2078
Essensia Orange Muscat 2019,37.5,15.0,Wine & Champagne,55
Revolution Tannat Vina Progresso 2019,75.0,13.5,Wine & Champagne,2132
Les Fleurs de Montblanc Syrah Rose 2019,75.0,12.5,Wine & Champagne,2652
Natte Valleij Stellenbosch Cinsault 2019,75.0,11.0,Wine & Champagne,1845
Aloxe Corton Maison en Belles Lies 2018,75.0,13.5,Wine & Champagne,1880
Fermentacion Lenta 2019,75.0,14.0,Wine & Champagne,1486
Cien y Pico Doble Pasta Mancheula Garnacha Tintorera 2019,75.0,14.0,Wine & Champagne,1767
VDF CRBR Oiseau Rebelle 2016,37.0,14.0,Wine & Champagne,1079
VDF 'le Mansois' Mine de Vin 2020,75.0,11.5,Wine & Champagne,2592
Irancy Thierry Richoux 2017,75.0,13.0,Wine & Champagne,1343
Coteaux du Loir Vieilles Vignes Eparses Domaine de Belliviere 2016,75.0,13.0,Wine & Champagne,1838
Riesling Grand Cru Altenberg de Wolxhein Domaine Lissner 2017,75.0,13.5,Wine & Champagne,164
Rousette de Savoie Quintessence Domaine Orchis 2017,75.0,13.0,Wine & Champagne,277
Ribeiro Ollos de Roque Augalevada 2017,75.0,12.0,Wine & Champagne,1234
Pinot Noir Bodegas Cortijo Los Aguilares 2019,75.0,13.5,Wine & Champagne,852
Pollera Val di Magra Ruschi Noceti 2016,75.0,13.0,Wine & Champagne,556
Bressan Grigio in Grigio 2014,75.0,13.0,Wine & Champagne,1791
A'Vita Rosato 2020,75.0,13.0,Wine & Champagne,687
Stella Bella Semillon Sauvignon Blanc 2020,75.0,13.0,Wine & Champagne,1218
Catalans Rouge 2020,75.0,12.5,Wine & Champagne,1446
R3 Riesling Corvers-Kauter 2020,75.0,12.5,Wine & Champagne,1924
Riflesso Rosi Eugenio Rosi 2019,75.0,12.5,Wine & Champagne,56
Grecanico Pianogrillo 2020,75.0,12.5,Wine & Champagne,729
Pierluigi Zampaglione Don Chisciotte Fiano 2019,75.0,12.5,Wine & Champagne,2165
Il Torchio Il Bianco Vermentino 2020,75.0,12.0,Wine & Champagne,2276
Gavagai Canaiolo Podere Anima Mundi 2019,75.0,12.5,Wine & Champagne,2120
SantYuste Verdejo Esmeralda Garcia 2019,75.0,13.5,Wine & Champagne,648
Vides Velles Carignan RIM vins 2018,75.0,13.5,Wine & Champagne,1761
Zibibbo Secco 'Orange' Abbazia San Giorgio 2019,75.0,12.5,Wine & Champagne,195
Arbois Rouge Trousseau Fumey Chatelain 2018,75.0,12.6,Wine & Champagne,2413
Niepoort Nat'Cool Drink Me Branco 2020,100.0,11.5,Wine & Champagne,630
Simpsons Gravel Castle Chardonnay 2020,75.0,12.5,Wine & Champagne,1608
La Cayetana Syrah 2018,75.0,14.0,Wine & Champagne,2534
Pasion de Bobal 2019,75.0,14.0,Wine & Champagne,1507
Chateau Miraval Rose 2020,150.0,13.0,Wine & Champagne,105
Finca Suarez Chardonnay 2019,75.0,13.0,Wine & Champagne,2281
Susana Balbo Signature White Blend 2020,75.0,12.0,Wine & Champagne,1261
Giant Steps Light Dry Red Pinot Noir Shiraz 2018,75.0,13.5,Wine & Champagne,161
Albillo Real Vinos de Madrid 4 Monos Viticultores 2017,75.0,14.0,Wine & Champagne,234
Tinto Artifice Borja Perez Viticultor 2017,75.0,13.5,Wine & Champagne,2405
Martinet Brun Mas Martinet Priorat 2016,75.0,14.5,Wine & Champagne,2401
Dona Paula Sauvignon Blanc 2019,75.0,12.5,Wine & Champagne,1345
Lionheart of the Barossa Shiraz 2018,37.5,14.5,Wine & Champagne,974
Pieropan Soave Classico 2020,37.5,12.0,Wine & Champagne,22
AA Badenhorst Curator Wine Cans Bundle,300.0,13.2,Wine & Champagne,583
Giant Steps Yarra Valley Chardonnay 2020,75.0,13.0,Wine & Champagne,334
Riesling Frankstein Grand Cru Domaine Beck-Hartweg 2017,75.0,13.0,Wine & Champagne,922
Szepsy Szamorodni Tokaji 2016,50.0,12.0,Wine & Champagne,602
Pommard Tavannes Domaine Ferand et Laurent Pillot 2018,75.0,13.5,Wine & Champagne,2178
Cotes du Rhone Cuvee Trescartes 2018,37.5,14.0,Wine & Champagne,2129
Brunello di Montalcino Caparzo 2016,37.5,13.5,Wine & Champagne,271
AA Badenhorst Curator White 2020,25.0,13.0,Wine & Champagne,419
Apostrophe Possessive Reds 2019,75.0,14.0,Wine & Champagne,1567
Chi Elgin Riesling Saurwein 2020,75.0,12.5,Wine & Champagne,963
Boina Tinto Boutique Winery 2018,75.0,14.0,Wine & Champagne,633
Vin Rouge Ordinaire Alphabetical Wine 2019,75.0,14.5,Wine & Champagne,491
Vinhao Vinho Verde Tinto Anselmo Mendes 2019,75.0,12.0,Wine & Champagne,529
Restless River Cabernet Sauvignon 2017,75.0,14.5,Wine & Champagne,1962
Aldo Viola Guarini Coccinella Syrah 2018,75.0,13.0,Wine & Champagne,1700
AA Badenhorst Curator White 2020,100.0,13.0,Wine & Champagne,688
AA Badenhorst Curator Red 2020,100.0,14.0,Wine & Champagne,480
Luis Pato Vinha Pan 2016,75.0,13.5,Wine & Champagne,2088
Niepoort Redoma Douro Branco 2019,75.0,12.0,Wine & Champagne,487
Niepoort Lagar de Baixo 2018,75.0,12.5,Wine & Champagne,1635
Heartland Foreign Correspondent 2018,75.0,14.5,Wine & Champagne,911
Ten Minutes by Tractor 10x Chardonnay 2019,75.0,13.5,Wine & Champagne,1386
Brokenwood Hunter Valley Semillon 2019,75.0,11.0,Wine & Champagne,1996
Kilikanoon Pearce Road Semillon 2017,75.0,13.0,Wine & Champagne,1661
Smith & Sheth Cru Heretaunga Syrah 2017,75.0,13.0,Wine & Champagne,88
Pyramid Valley North Canterbury Orange 2019,75.0,13.5,Wine & Champagne,2302
Smith & Sheth Cru Wairau Sauvignon Blanc 2019,75.0,13.0,Wine & Champagne,344
Las Mercedes Singular Pais 2017,75.0,12.5,Wine & Champagne,1482
Tinto Matervini 2017,75.0,14.5,Wine & Champagne,350
Ver Sacrum Dona Mencia de los Andes 2016,75.0,13.5,Wine & Champagne,1222
Ver Sacrum Monastrell 2018,75.0,13.0,Wine & Champagne,2061
Parcela Los Nidos Cara Sur 2018,75.0,13.0,Wine & Champagne,1834
Terlan Rarity 2008,75.0,13.5,Wine & Champagne,794
Tenuta Mara Guiry 2018,75.0,13.5,Wine & Champagne,1228
Jumilla Bodegas Olivares Tinto 2018,75.0,14.5,Wine & Champagne,1060
Murdoch Hill Red Blend 2017,75.0,13.5,Wine & Champagne,1158
Reverie Pinotage 2020,75.0,13.0,Wine & Champagne,1031
Domaine Bott St-Joseph Blanc 2019,75.0,13.0,Wine & Champagne,1145
Aphelion The Welkin Grenache 2020,75.0,13.6,Wine & Champagne,1378
Murdoch Hill Chardonnay 2018,75.0,13.0,Wine & Champagne,927
Domaine des Buis Les Brumes 2019,75.0,11.0,Wine & Champagne,662
Domaine des Buis Marin D'Eau Douce 2019,75.0,12.5,Wine & Champagne,2659
Chateau Leoville Barton 2012,75.0,13.0,Wine & Champagne,1940
Saint Joseph Rouge 2018,75.0,14.5,Wine & Champagne,560
Pinot Noir Wine Duo,150.0,12.5,Wine & Champagne,1684
Mas de Daumas Gassac Wine Duo,150.0,12.75,Wine & Champagne,1552
Italian Wine Duo,150.0,13.25,Wine & Champagne,1617
Saumur les Silices Domaine du Vieux Pressoir 2019,75.0,13.0,Wine & Champagne,2214
Exceptional Harvest 2019,75.0,12.5,Wine & Champagne,288
Maranges Sur le Chene 2018,75.0,13.0,Wine & Champagne,2014
GSM Ver Sacrum 2018,75.0,13.0,Wine & Champagne,1480
Thistledown Vagabond Grenache 2019,75.0,14.5,Wine & Champagne,2564
Casa Maria Verdejo Blanco La Catellana 2019,75.0,13.0,Wine & Champagne,406
Veneroso Tenuta Ghizzano 2016,75.0,13.5,Wine & Champagne,1997
Domaine Maby Lirac Red 2018,37.5,14.5,Wine & Champagne,2407
The Apple Doesn't Fall Too Far From,75.0,12.5,Wine & Champagne,1289
Monterrei Alanda Blanco 2018,75.0,13.0,Wine & Champagne,224
Nathan Kendall Chardonnay 2018,75.0,12.0,Wine & Champagne,444
Barolo Classico Castiglione Falletto 2006,75.0,13.5,Wine & Champagne,682
Schatzel Nierstein Riesling Kabinett 2017,75.0,7.5,Wine & Champagne,1796
Monthelie Blanc Laurent Boussey 2016,75.0,13.5,Wine & Champagne,845
Chateau La Graves de Pez 2016,75.0,13.5,Wine & Champagne,2381
Aniello Blanco de Pinot Noir 2018,75.0,12.5,Wine & Champagne,703
Yeringberg Roussanne Marsanne 2016,75.0,14.0,Wine & Champagne,91
